unnamed_0,deal_num,deal_type,deal_struct,deal_fin,deal_pay_method,deal_pay_method_val_usd,deal_status,rumour_d,announced_d,expected_comp_d,assumed_comp_d,completed_d,postponed_d,withdrawn_d,last_deal_status_d,last_deal_val_up_d,last_deal_status_up_d,last_pct_stake_up_d,last_acq_tar_ven_up_d,last_advisor_up_d,last_comment_up_d,last_up,rumour_d_yr,announced_d_yr,expected_comp_d_yr,assumed_comp_d_yr,completed_d_yr,postponed_d_yr,withdrawn_d_yr,last_deal_status_d_yr,last_deal_val_up_d_yr,last_deal_status_up_d_yr,last_pct_stake_up_d_yr,last_acq_tar_ven_up_d_yr,last_advisor_up_d_yr,last_comment_up_d_yr,last_up_yr
21539.0,1943300099.0,Acquisition 77.554%,Patent sale,,Cash Reserves,n.a.,Completed Assumed,44534.0,44534.0,,45264.0,,,,45264.0,,,,,,,,2021.0,2021.0,,2023.0,,,,2023.0,,,,,,,
,,,,,Cash,24992.1150519397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21540.0,2007473890.0,Acquisition 51%,Patent sale,Leverage,Cash,24988.6365466091,Completed,45370.0,45370.0,,,45402.0,,,45402.0,,45404.0,,,,,45404.0,2024.0,2024.0,,,2024.0,,,2024.0,,2024.0,,,,,2024.0
,,,,New bank facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21541.0,1907244082.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24987.5069805178,Completed,43008.0,43008.0,,,43327.0,,,43327.0,43272.0,43327.0,,43272.0,43272.0,43327.0,43327.0,2017.0,2017.0,,,2018.0,,,2018.0,2018.0,2018.0,,2018.0,2018.0,2018.0,2018.0
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21542.0,1943315379.0,Acquisition 72.896%,Patent sale,,Cash Reserves,n.a.,Completed,44568.0,44629.0,,,44693.0,,,44693.0,45203.0,45203.0,,45203.0,45203.0,45203.0,45203.0,2022.0,2022.0,,,2022.0,,,2022.0,2023.0,2023.0,,2023.0,2023.0,2023.0,2023.0
,,,,,Cash,24986.6815561661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21543.0,1601399851.0,Acquisition 100%,,,,n.a.,Completed,41151.0,41305.0,,,41305.0,,,41305.0,41418.0,41317.0,41418.0,41418.0,,41418.0,41418.0,2012.0,2013.0,,,2013.0,,,2013.0,2013.0,2013.0,2013.0,2013.0,,2013.0,2013.0
21544.0,120308.0,Acquisition increased from 90.3% to 100%,Reverse take-over,Capital increase - vendor placing,Shares,24970.7943925234,Completed,37406.0,37406.0,,,37551.0,,,37551.0,39028.0,39028.0,,39028.0,,39028.0,39028.0,2002.0,2002.0,,,2002.0,,,2002.0,2006.0,2006.0,,2006.0,,2006.0,2006.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21545.0,184333.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Earn-out,10797.2589002173,Completed,37847.0,37847.0,,,37909.0,,,37909.0,37909.0,37909.0,37909.0,37909.0,37909.0,37909.0,37909.0,2003.0,2003.0,,,2003.0,,,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0
,,,Recommended bid,,Shares,24970.7504596356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21546.0,2007635524.0,Acquisition 100%,Patent sale,,Cash,24967.1863211648,Completed,45503.0,45503.0,,,45572.0,,,45572.0,45575.0,45575.0,,45505.0,45505.0,45575.0,45575.0,2024.0,2024.0,,,2024.0,,,2024.0,2024.0,2024.0,,2024.0,2024.0,2024.0,2024.0
,,,Scheme of arrangement,,Earn-out,16110.8318812826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21547.0,1943353539.0,Acquisition increased from 51% to 95%,,,Cash,24962.4628029342,Completed Assumed,44827.0,44827.0,,45558.0,,,,45558.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
21548.0,1943011397.0,Acquisition 79.09%,,Capital increase - vendor placing,Shares,17930.1800436931,Completed,43105.0,43105.0,,,43109.0,,,43109.0,,,,,,,,2018.0,2018.0,,,2018.0,,,2018.0,,,,,,,
,,,,,Cash,2337.47984061384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bonds,4680.27272682718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21549.0,2007282980.0,Acquisition increased from 51.8% to 100%,Exit,,Deferred payment,n.a.,Announced,45197.0,45525.0,45982.0,,,,,45525.0,,,,45525.0,45525.0,45525.0,45580.0,2023.0,2024.0,2025.0,,,,,2024.0,,,,2024.0,2024.0,2024.0,2024.0
21550.0,1941608596.0,Acquisition 100%,Patent sale,Capital increase - vendor placing,Shares,24942.882673577,Completed,44404.0,44404.0,,,44469.0,,,44469.0,,,,,,,,2021.0,2021.0,,,2021.0,,,2021.0,,,,,,,
21551.0,1943336769.0,Acquisition 100%,,Capital increase - vendor placing,Cash Reserves,n.a.,Completed,44743.0,44743.0,,,44764.0,,,44764.0,,44768.0,,,,44768.0,44768.0,2022.0,2022.0,,,2022.0,,,2022.0,,2022.0,,,,2022.0,2022.0
,,,,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Shares,2494.03211645409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Deferred payment,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21552.0,67761.0,Acquisition increased from 99% to 100%,Public takeover,,,n.a.,Completed,36643.0,36643.0,,,36728.0,,,36728.0,39954.0,,39954.0,,,,39954.0,2000.0,2000.0,,,2000.0,,,2000.0,2009.0,,2009.0,,,,2009.0
21553.0,1941037297.0,Acquisition increased from 10% to 70%,Exit,,Liabilities,n.a.,Completed,43122.0,43122.0,,,43186.0,,,43186.0,43147.0,43187.0,,,43350.0,43187.0,43350.0,2018.0,2018.0,,,2018.0,,,2018.0,2018.0,2018.0,,,2018.0,2018.0,2018.0
,,,,,Cash,43.5817190739507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21554.0,106171.0,Acquisition 100%,,,Cash,23730.9618563085,Completed,35926.0,35926.0,,,35926.0,,,35926.0,,,,,,,,1998.0,1998.0,,,1998.0,,,1998.0,,,,,,,
,,,,,Liabilities,2454.92708858364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21555.0,1907159255.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,24933.250908818,Completed Assumed,42520.0,42520.0,,43250.0,,,,43250.0,,,,,,,,2016.0,2016.0,,2018.0,,,,2018.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21556.0,1941528404.0,Acquisition increased from 69.4% to 74.27%,Tender offer,,Cash,24926.4018874903,Completed,44312.0,44312.0,,,44370.0,,,44370.0,44384.0,44384.0,,,,44385.0,44385.0,2021.0,2021.0,,,2021.0,,,2021.0,2021.0,2021.0,,,,2021.0,2021.0
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21557.0,446372.0,Acquisition increased from 55.13% to 100% - Bid One - Withdrawn,Public takeover,Capital increase - vendor placing,Shares,24923.6669925547,Withdrawn,38644.0,38685.0,,,,,38741.0,38741.0,,,,,,,,2005.0,2005.0,,,,,2006.0,2006.0,,,,,,,
,,,Hostile bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover - Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21558.0,1941705692.0,Acquisition 100%,,,Liabilities,n.a.,Completed,44348.0,44348.0,,,44348.0,,,44348.0,,,,,,,,2021.0,2021.0,,,2021.0,,,2021.0,,,,,,,
21559.0,1943321262.0,Acquisition 51%,,,Cash,24902.1321245241,Completed Assumed,44662.0,44662.0,,45393.0,,,,45393.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,,Deferred payment,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21560.0,2007030380.0,Acquisition increased from 70.64% to 100% Bid 2 - increased offer,Public takeover,,Cash,24894.0245964366,Completed,44879.0,44879.0,,,45001.0,,,45001.0,,45001.0,,,,45453.0,45453.0,2022.0,2022.0,,,2023.0,,,2023.0,,2023.0,,,,2024.0,2024.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21561.0,1909131672.0,Acquisition 100%,Exit,New bank facilities,Cash,24890.739831276,Completed,41855.0,41855.0,,,41855.0,,,41855.0,,,,44215.0,41864.0,,44215.0,2014.0,2014.0,,,2014.0,,,2014.0,,,,2021.0,2014.0,,2021.0
21562.0,1000012431.0,Acquisition increased from 59% to 83.43%,,,Deferred payment,n.a.,Completed Assumed,39113.0,39113.0,,40161.0,,,,40161.0,39430.0,39430.0,39430.0,,39430.0,39430.0,39430.0,2007.0,2007.0,,2009.0,,,,2009.0,2007.0,2007.0,2007.0,,2007.0,2007.0,2007.0
,,,,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21563.0,1943313967.0,Acquisition 100%,,,Cash Reserves,n.a.,Completed Assumed,44623.0,44623.0,,45354.0,,,,45354.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,,Cash,24883.6868469101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21564.0,1943172400.0,Acquisition 100%,,,Third party shares,22115.7228932866,Completed,43733.0,43818.0,,,44678.0,,,44678.0,,44679.0,,,,44613.0,44679.0,2019.0,2019.0,,,2022.0,,,2022.0,,2022.0,,,,2022.0,2022.0
,,,,,Cash,2764.46536166082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21565.0,1941585884.0,Acquisition increased from 89% to 100%,,,,n.a.,Completed,44447.0,44447.0,,,44447.0,,,44447.0,,,,,,,,2021.0,2021.0,,,2021.0,,,2021.0,,,,,,,
21566.0,1907155830.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,24865.17455515,Completed Assumed,42501.0,42501.0,,43231.0,,,,43231.0,,,,,,,,2016.0,2016.0,,2018.0,,,,2018.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21567.0,1601333646.0,Acquisition 56%,,,,n.a.,Completed,40925.0,40925.0,,,40925.0,,,40925.0,,,,,,,,2012.0,2012.0,,,2012.0,,,2012.0,,,,,,,
21568.0,163008.0,Acquisition 66%,,,Cash,24854.1831016906,Completed Assumed,37715.0,37735.0,,41740.0,,,,41740.0,41010.0,,,41010.0,41010.0,41010.0,41010.0,2003.0,2003.0,,2014.0,,,,2014.0,2012.0,,,2012.0,2012.0,2012.0,2012.0
21569.0,1943246825.0,Acquisition increased from 80% to 100%,,Capital increase - vendor placing,Shares,24850.1014030168,Completed,44277.0,44300.0,,,44376.0,,,44376.0,,44376.0,,,,44376.0,44376.0,2021.0,2021.0,,,2021.0,,,2021.0,,2021.0,,,,2021.0,2021.0
21570.0,1943061377.0,Acquisition 100%,,New bank facilities,Cash,24849.9622842759,Completed,43381.0,43381.0,,,43446.0,,,43446.0,43432.0,43448.0,,43382.0,43900.0,43448.0,43900.0,2018.0,2018.0,,,2018.0,,,2018.0,2018.0,2018.0,,2018.0,2020.0,2018.0,2020.0
,,,,Leverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21571.0,2007017371.0,Acquisition increased from 80% to 100%,,,Cash,24842.7816181487,Completed,44855.0,44855.0,,,45191.0,,,45191.0,,45195.0,,,44879.0,45195.0,45195.0,2022.0,2022.0,,,2023.0,,,2023.0,,2023.0,,,2022.0,2023.0,2023.0
21572.0,2007517327.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24841.515144935,Announced,45407.0,45407.0,,,,,,45407.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21573.0,2007902435.0,Acquisition 51%,Patent sale,,Cash Reserves,n.a.,Completed,45743.0,45743.0,,,45775.0,,,45775.0,,,,,,,,2025.0,2025.0,,,2025.0,,,2025.0,,,,,,,
,,,,,Cash,24838.8106996234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21574.0,2007059313.0,Acquisition increased from 100% to 100%,,Capital increase,Business assets,24837.8898443902,Completed Assumed,44911.0,44911.0,,45642.0,,,,45642.0,,,,,45177.0,,45177.0,2022.0,2022.0,,2024.0,,,,2024.0,,,,,2023.0,,2023.0
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21575.0,1909192007.0,Acquisition 100%,,,,n.a.,Completed,42027.0,42027.0,,,42392.0,,,42392.0,,42808.0,,,42711.0,42808.0,42808.0,2015.0,2015.0,,,2016.0,,,2016.0,,2017.0,,,2016.0,2017.0,2017.0
21576.0,97031.0,Acquisition 100%,,Capital increase - vendor placing,Liabilities,n.a.,Completed,37133.0,37133.0,,,37133.0,,,37133.0,,,,,,,,2001.0,2001.0,,,2001.0,,,2001.0,,,,,,,
,,,,New bank facilities,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Shares,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21577.0,1941539997.0,Acquisition increased from 51% to 66.827%,Patent sale,,Cash,24832.64695488,Completed Assumed,44337.0,44337.0,,45067.0,,,,45067.0,,,,,,,,2021.0,2021.0,,2023.0,,,,2023.0,,,,,,,
,,,,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21578.0,2007864007.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,24823.2767182871,Completed Assumed,45714.0,45714.0,,,,,,45714.0,,,,,,,,2025.0,2025.0,,,,,,2025.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21579.0,266098.0,Acquisition 100%,,Capital increase - vendor placing,Shares,9218.55056020423,Completed,38193.0,38193.0,,,38193.0,,,38193.0,,,,,,,38194.0,2004.0,2004.0,,,2004.0,,,2004.0,,,,,,,2004.0
,,,,,Cash,15600.624024961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21580.0,147131.0,Acquisition 100% - Bid 2 - Reduced offer,Recommended bid,Capital increase - vendor placing,Shares,24815.6268686466,Completed,37599.0,37645.0,,,37673.0,,,37673.0,37685.0,37685.0,37685.0,37685.0,37685.0,37685.0,37685.0,2002.0,2003.0,,,2003.0,,,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21581.0,434887.0,Acquisition 100%,,,Cash,24815.397651616,Completed,38818.0,38818.0,,,38818.0,,,38818.0,,,,,,,,2006.0,2006.0,,,2006.0,,,2006.0,,,,,,,
21582.0,315180.0,Acquisition 100%,,,Cash,24813.5439412415,Completed,38387.0,38387.0,,,38442.0,,,38442.0,40136.0,40136.0,,,38442.0,40136.0,40136.0,2005.0,2005.0,,,2005.0,,,2005.0,2009.0,2009.0,,,2005.0,2009.0,2009.0
,,,,,Earn-out,1417.91679664237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21583.0,1943181022.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,24807.0338890652,Completed Assumed,43943.0,43943.0,,44673.0,,,,44673.0,,,,,,,,2020.0,2020.0,,2022.0,,,,2022.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21584.0,2007658678.0,Acquisition 100%,Restructuring,Capital increase - vendor placing,Shares,20607.5966319357,Completed Assumed,44909.0,44909.0,,45640.0,,,,45640.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,,Business assets,4199.25781574957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21585.0,1943329084.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,24805.7034978489,Completed Assumed,44705.0,44705.0,,45436.0,,,,45436.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21586.0,1603049710.0,Acquisition increased from 79.057% to 100%,Public takeover,,Cash,24805.5846368838,Completed,40205.0,40205.0,,,40346.0,,,40346.0,,40359.0,,42816.0,40206.0,40359.0,42816.0,2010.0,2010.0,,,2010.0,,,2010.0,,2010.0,,2017.0,2010.0,2010.0,2017.0
21587.0,1943096993.0,Acquisition increased from 80% to 100%,Patent sale,,Cash,24804.9443479845,Completed,43547.0,43547.0,,,43573.0,,,43573.0,,43573.0,,,,43573.0,43573.0,2019.0,2019.0,,,2019.0,,,2019.0,,2019.0,,,,2019.0,2019.0
21588.0,1943070797.0,Acquisition increased from 72.64% to 100%,,,Cash Reserves,n.a.,Completed,43417.0,43417.0,,,43558.0,,,43558.0,,43560.0,,,,43560.0,43560.0,2018.0,2018.0,,,2019.0,,,2019.0,,2019.0,,,,2019.0,2019.0
,,,,,Cash,24802.608730132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21589.0,177800.0,Acquisition 100%,Public takeover,,Cash,24800,Completed,37812.0,37812.0,,,37867.0,,,37867.0,37867.0,37867.0,37867.0,37867.0,42689.0,40100.0,42689.0,2003.0,2003.0,,,2003.0,,,2003.0,2003.0,2003.0,2003.0,2003.0,2016.0,2009.0,2016.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21590.0,1943335524.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24798.4699952512,Completed Assumed,44737.0,44737.0,,45468.0,,,,45468.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21591.0,48723.0,Acquisition 100%,Exit,,,n.a.,Completed,36346.0,36346.0,,,36346.0,,,36346.0,40799.0,,,,,,40799.0,1999.0,1999.0,,,1999.0,,,1999.0,2011.0,,,,,,2011.0
21592.0,1943339522.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24796.8054872708,Completed Assumed,44758.0,44758.0,,45489.0,,,,45489.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21593.0,1943200612.0,Acquisition increased from 53.82% to 54.92%,,,Cash Reserves,n.a.,Completed,44023.0,44023.0,,,44039.0,,,44039.0,,,,,,,,2020.0,2020.0,,,2020.0,,,2020.0,,,,,,,
,,,,,Cash,24796.5426895753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21594.0,2007229167.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24795.4577872781,Completed,45153.0,45153.0,,,45153.0,,,45153.0,,,,,,,,2023.0,2023.0,,,2023.0,,,2023.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595.0,455314.0,Acquisition 58%,,,,n.a.,Completed,38898.0,38898.0,,,38898.0,,,38898.0,,,,,,,,2006.0,2006.0,,,2006.0,,,2006.0,,,,,,,
21596.0,1943190029.0,Acquisition 100%,Reverse take-over,Capital increase - vendor placing,Shares,24776.1474208445,Completed,43987.0,43987.0,,,44180.0,,,44180.0,,44187.0,,,,44104.0,44187.0,2020.0,2020.0,,,2020.0,,,2020.0,,2020.0,,,,2020.0,2020.0
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21597.0,2007962277.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24774.2105543677,Completed Assumed,45776.0,45776.0,,,,,,45776.0,,,,,,,,2025.0,2025.0,,,,,,2025.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21598.0,1909110004.0,Acquisition 100%,,Capital increase - vendor placing,Shares,7064.85107728005,Completed Assumed,41792.0,41792.0,41793.0,41793.0,,,,41793.0,,,,,42866.0,,42866.0,2014.0,2014.0,2014.0,2014.0,,,,2014.0,,,,,2017.0,,2017.0
,,,,,Cash,17708.0033495461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599.0,1943226056.0,Acquisition increased from 41.89% to 100%,Public takeover,Capital increase - vendor placing,Shares,24772.7180014286,Announced,44172.0,44172.0,44287.0,,,,,44172.0,44285.0,44285.0,,,,44285.0,44285.0,2020.0,2020.0,2021.0,,,,,2020.0,2021.0,2021.0,,,,2021.0,2021.0
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600.0,1943339761.0,Acquisition increased from 51% to 100%,Patent sale,,Cash,24767.0888748213,Completed,44761.0,44761.0,,,44818.0,,,44818.0,,44819.0,,,,44819.0,44819.0,2022.0,2022.0,,,2022.0,,,2022.0,,2022.0,,,,2022.0,2022.0
21601.0,2007129307.0,Acquisition 70%,,,Cash,24764.2360452204,Completed,45016.0,45016.0,,,45019.0,,,45019.0,,,,,,,,2023.0,2023.0,,,2023.0,,,2023.0,,,,,,,
,,,,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21602.0,1939046238.0,Acquisition 100%,Buy & Build,,,n.a.,Completed,43586.0,43586.0,,,43586.0,,,43586.0,,,,,43630.0,,43630.0,2019.0,2019.0,,,2019.0,,,2019.0,,,,,2019.0,,2019.0
,,,Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21603.0,2007598319.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24760.8380704245,Completed,45470.0,45470.0,,,45493.0,,,45493.0,45491.0,45495.0,,,,45495.0,45495.0,2024.0,2024.0,,,2024.0,,,2024.0,2024.0,2024.0,,,,2024.0,2024.0
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21604.0,1603021532.0,Acquisition 100%,,,,n.a.,Completed Assumed,39930.0,39930.0,,40662.0,,,,40662.0,39932.0,,,,,39932.0,39932.0,2009.0,2009.0,,2011.0,,,,2011.0,2009.0,,,,,2009.0,2009.0
21605.0,1943252321.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24754.8923072079,Completed Assumed,44302.0,44302.0,,45032.0,,,,45032.0,,,,,,,,2021.0,2021.0,,2023.0,,,,2023.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21606.0,1939047994.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,24752.0097050698,Completed Assumed,43634.0,43634.0,43712.0,43712.0,,,,43712.0,,43711.0,,,,43711.0,43711.0,2019.0,2019.0,2019.0,2019.0,,,,2019.0,,2019.0,,,,2019.0,2019.0
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21607.0,1943289817.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,24751.9806745637,Completed Assumed,44482.0,44482.0,,45212.0,,,,45212.0,,,,,,,,2021.0,2021.0,,2023.0,,,,2023.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21608.0,2007412230.0,Acquisition 100%,,,,n.a.,Completed,45295.0,45295.0,,,45295.0,,,45295.0,45315.0,45315.0,,45315.0,45315.0,45315.0,45315.0,2024.0,2024.0,,,2024.0,,,2024.0,2024.0,2024.0,,2024.0,2024.0,2024.0,2024.0
21609.0,1909325513.0,Acquisition 100%,,,Cash,24750,Completed Assumed,42368.0,42368.0,42643.0,42643.0,,,,42643.0,,,,,,,,2015.0,2015.0,2016.0,2016.0,,,,2016.0,,,,,,,
21610.0,1907190307.0,Acquisition 100%,,,,n.a.,Completed Assumed,42737.0,42737.0,43099.0,43099.0,,,,43099.0,,,,,,,,2017.0,2017.0,2017.0,2017.0,,,,2017.0,,,,,,,
21611.0,1943039902.0,Acquisition 52.019%,,Capital increase - converted debt,Converted Debt,n.a.,Completed,43272.0,43272.0,,,43291.0,,,43291.0,,43292.0,,,,43292.0,43292.0,2018.0,2018.0,,,2018.0,,,2018.0,,2018.0,,,,2018.0,2018.0
21612.0,1941194779.0,Acquisition 100%,,,,n.a.,Completed Assumed,43518.0,43518.0,43558.0,43558.0,,,,43558.0,,,,,,,,2019.0,2019.0,2019.0,2019.0,,,,2019.0,,,,,,,
21613.0,1909533261.0,Acquisition 100%,,,,n.a.,Completed,42753.0,42753.0,,,42755.0,,,42755.0,42762.0,42766.0,42766.0,42766.0,,42766.0,42766.0,2017.0,2017.0,,,2017.0,,,2017.0,2017.0,2017.0,2017.0,2017.0,,2017.0,2017.0
21614.0,1941743734.0,Acquisition increased from 25.07% to 100%,Patent sale,Capital increase - vendor placing,Shares,n.a.,Completed,44827.0,44827.0,,,45281.0,,,45281.0,44832.0,45504.0,,,45285.0,45504.0,45504.0,2022.0,2022.0,,,2023.0,,,2023.0,2022.0,2024.0,,,2023.0,2024.0,2024.0
,,,Public takeover,,Cash,24741.7315019484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21615.0,1633108591.0,Acquisition 52.167%,,,,n.a.,Completed Assumed,41250.0,41250.0,,41980.0,,,,41980.0,,,,,,,,2012.0,2012.0,,2014.0,,,,2014.0,,,,,,,
21616.0,1943069471.0,Acquisition increased from 42.48% to 61.89%,Recommended bid,Capital increase - vendor placing,Shares,n.a.,Completed,43418.0,43528.0,,,43556.0,,,43556.0,43557.0,43557.0,,,43510.0,43557.0,43557.0,2018.0,2019.0,,,2019.0,,,2019.0,2019.0,2019.0,,,2019.0,2019.0,2019.0
,,,Public takeover - Unsuccessful,Leverage,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,New bank facilities,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21617.0,138692.0,Acquisition 100%,,,,n.a.,Completed Assumed,37580.0,37580.0,,38411.0,,,,38411.0,37680.0,37680.0,37680.0,37680.0,37680.0,37680.0,37680.0,2002.0,2002.0,,2005.0,,,,2005.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0
21618.0,1909060374.0,Acquisition 100%,,,Cash,24731.7170032682,Completed,41652.0,41652.0,,,41652.0,,,41652.0,,,,,,,,2014.0,2014.0,,,2014.0,,,2014.0,,,,,,,
21619.0,1601069263.0,Acquisition 85%,Privatisation,,,n.a.,Completed,39721.0,40017.0,,,40091.0,,,40091.0,40021.0,40108.0,40021.0,40036.0,40036.0,40358.0,40358.0,2008.0,2009.0,,,2009.0,,,2009.0,2009.0,2009.0,2009.0,2009.0,2009.0,2010.0,2010.0
21620.0,1909280859.0,Acquisition increased from 50% to 100%,,,Liabilities,8748.05596965228,Completed Assumed,42244.0,42244.0,,42975.0,,,,42975.0,,42250.0,,,,,42250.0,2015.0,2015.0,,2017.0,,,,2017.0,,2015.0,,,,,2015.0
,,,,,Cash,15975.9405950622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21621.0,2008010204.0,Acquisition increased from 51.25% to 80%,,,Cash Reserves,n.a.,Completed Assumed,45813.0,45813.0,,,,,,45813.0,,,,,,,,2025.0,2025.0,,,,,,2025.0,,,,,,,
,,,,,Cash,24714.2434705764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
