unnamed_0,deal_num,deal_value,deal_value_native_currency,deal_equity_value,deal_equity_value_native_currency,deal_enterprise_value,deal_enterprise_value_native_currency,deal_modelled_enterprise_value,deal_modelled_enterprise_value_native_currency,deal_total_target_value,deal_total_target_value_native_currency,modelled_fee_income,as_reported_fee_income,stake_init_pct,stake_acq_pct,stake_final_pct,irr_pct,currency
753.0,1909148461.0,121.694851908386,121.694851908386,121.694851908386,121.694851908386,n.a.,n.a.,2174.6331411409,2174.6331411409,928.472201757733,928.472201757733,7.54508081831991,n.a.,86.89300,13.10700,100.00000,,RSD
754.0,1633055997.0,121.53950033761,121.53950033761,121.53950033761,121.53950033761,n.a.,n.a.,n.a.,n.a.,121.53950033761,121.53950033761,7.5354490209318,n.a.,0.00000,100.00000,100.00000,,TWD
755.0,1941478466.0,121.42864101244,121.42864101244,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,505.952623153783,505.952623153783,n.a.,n.a.,66.00000,24.00000,90.00000,,CNY
756.0,1907189818.0,121.394465371898,121.394465371898,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1213.94465371898,1213.94465371898,7.5264568530577,n.a.,90.00000,10.00000,100.00000,,CNY
757.0,1907046137.0,121.270275161048,121.270275161048,n.a.,n.a.,n.a.,n.a.,247.910123226937,247.910123226937,237.78484755012,237.78484755012,7.51875705998497,n.a.,Unknown %,51.00000,Unknown majority,,INR
758.0,1941487860.0,121.143687235943,121.143687235943,121.143687235943,121.143687235943,n.a.,n.a.,n.a.,n.a.,637.598353873385,637.598353873385,7.51090860862848,n.a.,81.00000,19.00000,100.00000,,CNY
759.0,1907038592.0,121.105669645192,121.105669645192,121.105669645192,121.105669645192,n.a.,n.a.,n.a.,n.a.,237.462091316557,237.462091316557,7.50855151800192,n.a.,0.00000,51.00000,51.00000,,MYR
760.0,2007091638.0,120.959488643409,120.959488643409,n.a.,n.a.,120.959488643409,120.959488643409,n.a.,n.a.,120.959488643409,120.959488643409,7.49948829589134,n.a.,0.00000,100.00000,100.00000,,INR
761.0,1939049619.0,120.872538504491,120.872538504491,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,929.788757726857,929.788757726857,7.49409738727847,n.a.,65.00000,13.00000,78.00000,,CNY
762.0,1939002411.0,120.8692091499,120.8692091499,n.a.,n.a.,n.a.,n.a.,4.76199698167578,4.76199698167578,219.762084882168,219.762084882168,7.49389096729381,n.a.,0.00000,55.00000,55.00000,,MYR
763.0,1943155062.0,120.841668138862,120.841668138862,120.841668138862,120.841668138862,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.49218342460946,n.a.,100.00000,Unknown %,100.00000,,MYR
764.0,1943044186.0,120.73652701569,120.73652701569,n.a.,n.a.,n.a.,n.a.,3278.43970489093,3278.43970489093,3018.41317539225,3018.41317539225,7.48566467497279,n.a.,96.00000,4.00000,100.00000,,INR
765.0,1943339706.0,120.649062895548,120.649062895548,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,120.649062895548,120.649062895548,n.a.,n.a.,0.00000,100.00000,100.00000,,MYR
766.0,1943125465.0,120.645881674606,120.645881674606,120.645881674606,120.645881674606,n.a.,n.a.,383.182850457636,383.182850457636,464.022621825407,464.022621825407,7.48004466382556,n.a.,59.99000,26.00000,85.99000,,INR
767.0,1941604394.0,120.57418815084,120.57418815084,n.a.,n.a.,n.a.,n.a.,117.24256450071,117.24256450071,120.57418815084,120.57418815084,7.47559966535211,n.a.,0.00000,100.00000,100.00000,,HUF
768.0,1941573656.0,120.551644324429,120.551644324429,n.a.,n.a.,n.a.,n.a.,75.2242260584434,75.2242260584434,120.551644324429,120.551644324429,7.47420194811457,n.a.,0.00000,100.00000,100.00000,,SEK
769.0,1909512733.0,120.548138775326,120.548138775326,120.548138775326,120.548138775326,n.a.,n.a.,2777.46029785933,2777.46029785933,3274.87481753104,3274.87481753104,7.47398460407023,n.a.,79.93200,3.68100,83.61300,,PLN
770.0,1941284814.0,120.450514561308,120.450514561308,n.a.,n.a.,n.a.,n.a.,394.876987091204,394.876987091204,401.501765392076,401.501765392076,7.46793190280112,n.a.,70.00000,30.00000,100.00000,,CNY
771.0,2007395740.0,120.431626830742,120.431626830742,120.431626830742,120.431626830742,n.a.,n.a.,n.a.,n.a.,267.625824450966,267.625824450966,7.46676086350598,n.a.,45.00000,45.00000,90.00000,,THB
772.0,1909258013.0,120.274879268335,120.274879268335,120.274879268335,120.274879268335,n.a.,n.a.,3379.36329935324,3379.36329935324,2400.69618967718,2400.69618967718,7.45704251463678,n.a.,94.99000,5.01000,100.00000,,RUB
773.0,1601397819.0,120.098058837018,120.098058837018,n.a.,n.a.,n.a.,n.a.,383.359366618825,383.359366618825,400.32686279006,400.32686279006,7.44607964789511,n.a.,40.00000,30.00000,70.00000,,PLN
774.0,1909153665.0,120.0,120.0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,120,120,7.44,n.a.,0.00000,100.00000,100.00000,,USD
775.0,1941033450.0,119.910274557427,119.910274557427,119.910274557427,119.910274557427,n.a.,n.a.,n.a.,n.a.,151.191876121747,151.191876121747,7.4344370225605,n.a.,19.38500,79.31000,98.69500,,UAH
776.0,1943066606.0,119.788353430242,119.788353430242,n.a.,n.a.,n.a.,n.a.,103.973895010382,103.973895010382,119.788353430242,119.788353430242,7.42687791267503,n.a.,0.00000,100.00000,100.00000,,MYR
777.0,1941630309.0,119.683146534341,119.683146534341,n.a.,n.a.,n.a.,n.a.,845.244621936055,845.244621936055,957.465172274725,957.465172274725,n.a.,n.a.,70.00000,12.50000,82.50000,,CNY
778.0,1943295593.0,119.606528764049,119.606528764049,n.a.,n.a.,n.a.,n.a.,157.517033181903,157.517033181903,170.866503700073,170.866503700073,7.41560478337104,n.a.,0.00000,70.00000,70.00000,,MYR
779.0,1909184101.0,119.457533306821,119.457533306821,n.a.,n.a.,n.a.,n.a.,2315.21720419749,2315.21720419749,2389.15066613642,2389.15066613642,7.4063670650229,n.a.,95.00000,5.00000,100.00000,,EUR
780.0,2007079709.0,119.428316298493,119.428316298493,119.428316298493,119.428316298493,n.a.,n.a.,119.305350369771,119.305350369771,119.428316298493,119.428316298493,7.40455561050659,n.a.,0.00000,100.00000,100.00000,,INR
781.0,2007160671.0,119.414925081399,119.414925081399,119.414925081399,119.414925081399,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.40372535504677,n.a.,100.00000,Unknown %,100.00000,,PLN
782.0,1943323441.0,119.333581963559,119.333581963559,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,477.334327854234,477.334327854234,7.39868208174063,n.a.,75.00000,25.00000,100.00000,,CNY
783.0,134150.0,119.2929709284,119.2929709284,n.a.,n.a.,n.a.,n.a.,9772.13781732658,9772.13781732658,6180.98295468322,6180.98295468322,7.3961641975608,n.a.,97.99000,1.93000,99.92000,,PLN
784.0,1941654756.0,119.266938329343,119.266938329343,119.266938329343,119.266938329343,n.a.,n.a.,4703.26077112327,4703.26077112327,2464.19277795919,2464.19277795919,7.39455017641929,n.a.,77.24800,4.84000,82.08800,,BAM
785.0,1907217480.0,119.265590150363,119.265590150363,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,198.775935161044,198.775935161044,7.39446658932251,n.a.,0.00000,60.00000,60.00000,,CNY
786.0,1941207430.0,119.254152371446,119.254152371446,n.a.,n.a.,n.a.,n.a.,1382.02676367823,1382.02676367823,3229.19445793404,3229.19445793404,7.39375744702963,n.a.,Unknown %,3.69300,Unknown majority,,CNY
787.0,1601122257.0,119.220323279819,119.220323279819,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,119.220323279819,119.220323279819,7.39166004334879,n.a.,0.00000,100.00000,100.00000,,LTL
788.0,1909419894.0,119.213161178184,119.213161178184,119.213161178184,119.213161178184,n.a.,n.a.,100126.810972465,100126.810972465,100179.126609814,100179.126609814,7.39121599304739,n.a.,99.71800,0.11900,99.83700,,EUR
789.0,2007363786.0,119.188999699524,119.188999699524,119.188999699524,119.188999699524,n.a.,n.a.,n.a.,n.a.,243.24285652964,243.24285652964,7.38971798137046,n.a.,51.00000,49.00000,100.00000,,THB
790.0,1943112372.0,119.132713843221,119.132713843221,119.132713843221,119.132713843221,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.38622825827972,n.a.,100.00000,Unknown %,100.00000,,MYR
791.0,1941670220.0,119.029100437611,119.029100437611,119.029100437611,119.029100437611,n.a.,n.a.,4331.17588383772,4331.17588383772,3046.55993194502,3046.55993194502,n.a.,n.a.,96.09300,3.90700,100.00000,,BAM
792.0,1909037211.0,118.999489999964,118.999489999964,118.999489999964,118.999489999964,n.a.,n.a.,8267.23516749246,8267.23516749246,7844.3961724926,7844.3961724926,7.37796837999774,n.a.,98.48300,1.51700,100.00000,,RUB
793.0,2007544862.0,118.912573526976,118.912573526976,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,216.204666466762,216.204666466762,n.a.,n.a.,0.00000,55.00000,55.00000,,CNY
794.0,1909282131.0,118.501120392916,118.501120392916,118.501120392916,118.501120392916,n.a.,n.a.,13808.2650294513,13808.2650294513,2186.36750741081,2186.36750741081,7.34706946436078,n.a.,44.90000,5.42000,50.32000,,PLN
795.0,1601240025.0,118.461589336281,118.461589336281,118.461589336281,118.461589336281,n.a.,n.a.,2249.97803497957,2249.97803497957,618.921569555175,618.921569555175,7.34461853884939,n.a.,80.86000,19.14000,100.00000,,RUB
796.0,103020.0,118.327161051396,118.327161051396,n.a.,n.a.,n.a.,n.a.,41062.9879866317,41062.9879866317,2405.02393641044,2405.02393641044,7.33628398518652,n.a.,95.08000,4.92000,100.00000,,EUR
797.0,2007149044.0,118.185433332831,118.185433332831,118.185433332831,118.185433332831,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.32749686663553,n.a.,99.99000,Unknown %,99.99000,,THB
798.0,1601458147.0,118.139848595618,118.139848595618,n.a.,n.a.,n.a.,n.a.,232.79487931352,232.79487931352,241.1015874179,241.1015874179,7.32467061292829,n.a.,51.00000,49.00000,100.00000,,PLN
799.0,1601369130.0,118.103593723638,118.103593723638,n.a.,n.a.,n.a.,n.a.,117.361228277375,117.361228277375,118.103593723638,118.103593723638,n.a.,n.a.,0.00000,100.00000,100.00000,,RUB
800.0,1941323697.0,118.066279049648,118.066279049648,n.a.,n.a.,n.a.,n.a.,642.280558030084,642.280558030084,787.108526997652,787.108526997652,7.32010930107816,n.a.,85.00000,15.00000,100.00000,,CNY
801.0,1907068356.0,118.02363603846,118.02363603846,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,118.02363603846,118.02363603846,7.31746543438453,n.a.,0.00000,100.00000,100.00000,,JPY
802.0,1943045926.0,117.74360895515,117.74360895515,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,147.179511193938,147.179511193938,n.a.,n.a.,0.00000,80.00000,80.00000,,CNY
803.0,2007597077.0,117.602016611671,117.602016611671,117.602016611671,117.602016611671,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00000,0.00000,0.00000,,INR
804.0,1601029296.0,117.493578368217,117.493578368217,n.a.,n.a.,n.a.,n.a.,273.009159097109,273.009159097109,239.782785435118,239.782785435118,7.28460185882944,n.a.,51.00000,49.00000,100.00000,,EUR
805.0,1601484494.0,117.41731239304,117.41731239304,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,117.41731239304,117.41731239304,7.27987336836846,n.a.,0.00000,100.00000,100.00000,,PLN
806.0,1939053362.0,117.402575473144,117.402575473144,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,617.908291963918,617.908291963918,7.27895967933496,n.a.,81.00000,19.00000,100.00000,,CNY
807.0,2007181698.0,117.341315726977,117.341315726977,n.a.,n.a.,n.a.,n.a.,114.759806780983,114.759806780983,117.341315726977,117.341315726977,7.27516157507256,n.a.,0.00000,100.00000,100.00000,,PLN
808.0,1941503240.0,117.098646242861,117.098646242861,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,585.493231214303,585.493231214303,7.26011606705735,n.a.,80.00000,20.00000,100.00000,,CNY
809.0,1909091781.0,117.025026436376,117.025026436376,117.025026436376,117.025026436376,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.25555163905534,n.a.,100.00000,Unknown %,100.00000,,BGN
810.0,1943340849.0,117.018668309851,117.018668309851,117.018668309851,117.018668309851,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.25515743521078,n.a.,100.00000,Unknown %,100.00000,,MYR
811.0,1907185363.0,117.000955109838,117.000955109838,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,238.777459407832,238.777459407832,7.25405921680993,n.a.,51.00000,49.00000,100.00000,,MYR
812.0,1909062155.0,116.791133865991,116.791133865991,116.791133865991,116.791133865991,n.a.,n.a.,502.927650795453,502.927650795453,462.575779504373,462.575779504373,7.24105029969144,n.a.,65.14100,25.24800,90.38900,,RSD
813.0,1941031135.0,116.626738239131,116.626738239131,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,291.566845597828,291.566845597828,7.23085777082613,n.a.,60.00000,40.00000,100.00000,,CNY
814.0,102107.0,116.596022157057,116.596022157057,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,14047.7131968249,14047.7131968249,7.22895337373753,n.a.,72.29000,0.83000,73.12000,,GBP
815.0,1907236924.0,116.507988288125,116.507988288125,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,116.507988288125,116.507988288125,7.22349527386378,n.a.,0.00000,100.00000,100.00000,,MYR
816.0,1941249978.0,116.151364734505,116.151364734505,116.151364734505,116.151364734505,n.a.,n.a.,13320.8419937199,13320.8419937199,1548.68486625488,1548.68486625488,7.2013846135393,n.a.,70.07000,7.50000,77.57000,,RSD
817.0,1907179300.0,115.823369385489,115.823369385489,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,289.558423463722,289.558423463722,7.18104890190031,n.a.,60.00000,40.00000,100.00000,,CNY
818.0,1941079118.0,115.598530244174,115.598530244174,n.a.,n.a.,n.a.,n.a.,17.8392793586688,17.8392793586688,115.598530244174,115.598530244174,7.16710887513879,n.a.,0.00000,100.00000,100.00000,,CNY
819.0,1941139901.0,115.496158086887,115.496158086887,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1924.93591925855,1924.93591925855,7.16076180138702,n.a.,94.00000,6.00000,100.00000,,CNY
820.0,1941691633.0,115.376206736493,115.376206736493,115.376206736493,115.376206736493,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.15332481766257,n.a.,100.00000,Unknown %,100.00000,,PLN
821.0,1907174412.0,115.340254519156,115.340254519156,115.340254519156,115.340254519156,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.15109578018768,n.a.,99.97000,Unknown %,99.99400,,THB
822.0,1943120996.0,115.167721019272,115.167721019272,n.a.,n.a.,n.a.,n.a.,149.034320095205,149.034320095205,383.892403397574,383.892403397574,7.14039870319488,n.a.,70.00000,30.00000,100.00000,,MYR
823.0,1941119785.0,115.154890407606,115.154890407606,n.a.,n.a.,n.a.,n.a.,475.320185937779,475.320185937779,575.774452038031,575.774452038031,7.13960320527159,n.a.,80.00000,20.00000,100.00000,,CNY
824.0,1907208787.0,115.116612635066,115.116612635066,115.116612635066,115.116612635066,n.a.,n.a.,3642.17302656134,3642.17302656134,1918.61021058444,1918.61021058444,7.1372299833741,n.a.,94.00000,6.00000,100.00000,,INR
825.0,2007379048.0,114.872360572111,114.872360572111,114.872360572111,114.872360572111,n.a.,n.a.,701.844040965418,701.844040965418,695.184773685876,695.184773685876,5.81465021292066,n.a.,83.47600,16.52400,100.00000,,BAM
826.0,2007842189.0,114.862196654143,114.862196654143,114.862196654143,114.862196654143,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,100.00000,Unknown %,100.00000,,INR
827.0,2007846622.0,114.810839484561,114.810839484561,n.a.,n.a.,n.a.,n.a.,1165.2381720967,1165.2381720967,229.621678969122,229.621678969122,n.a.,n.a.,50.00000,50.00000,100.00000,,INR
828.0,1601148309.0,114.797682479367,114.797682479367,n.a.,n.a.,n.a.,n.a.,106.101758031555,106.101758031555,114.797682479367,114.797682479367,7.11745631372077,n.a.,0.00000,100.00000,100.00000,,EUR
829.0,1943133353.0,114.59692288908,114.59692288908,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1432.4615361135,1432.4615361135,7.10500921912295,n.a.,50.00000,8.00000,58.00000,,CNY
830.0,1907004022.0,114.444971537002,114.444971537002,114.444971537002,114.444971537002,n.a.,n.a.,n.a.,n.a.,114.444971537002,114.444971537002,7.09558823529412,n.a.,0.00000,100.00000,100.00000,,MYR
831.0,1941050734.0,114.342040122084,114.342040122084,114.342040122084,114.342040122084,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.0892064875692,n.a.,100.00000,Unknown %,100.00000,,CNY
832.0,1941410697.0,114.260012078483,114.260012078483,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,152.346731104649,152.346731104649,7.08412074886595,n.a.,0.00000,75.00000,75.00000,,CNY
833.0,2007063203.0,113.878943445643,113.878943445643,113.878943445643,113.878943445643,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.06049449362987,n.a.,100.00000,Unknown %,100.00000,,TWD
834.0,1907199024.0,113.384443500467,113.384443500467,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,113.384443500467,113.384443500467,7.02983549702894,n.a.,0.00000,100.00000,100.00000,,EUR
835.0,331363.0,113.378684807256,113.378684807256,n.a.,n.a.,n.a.,n.a.,12241.8216175359,12241.8216175359,5814.29138321995,5814.29138321995,7.02947845804989,n.a.,98.05000,1.95000,100.00000,,GBP
836.0,1941722088.0,113.312205101799,113.312205101799,n.a.,n.a.,n.a.,n.a.,102.396809197498,102.396809197498,113.312205101799,113.312205101799,7.02535671631156,n.a.,0.00000,100.00000,100.00000,,BGN
837.0,1943234351.0,113.232063338675,113.232063338675,113.232063338675,113.232063338675,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.02038792699788,n.a.,100.00000,Unknown %,100.00000,,SGD
838.0,2007134458.0,113.153057997612,113.153057997612,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,171.443993816617,171.443993816617,n.a.,n.a.,0.00000,66.00000,66.00000,,CNY
839.0,1941232227.0,113.097847028881,113.097847028881,n.a.,n.a.,n.a.,n.a.,465.417796575793,465.417796575793,221.760242849036,221.760242849036,7.01206651579065,n.a.,0.00000,51.00000,51.00000,,EUR
840.0,2007064771.0,113.048111904995,113.048111904995,n.a.,n.a.,n.a.,n.a.,112.974178439809,112.974178439809,113.048111904995,113.048111904995,n.a.,n.a.,0.00000,100.00000,100.00000,,MYR
841.0,2007101940.0,112.92929605913,112.92929605913,112.92929605913,112.92929605913,n.a.,n.a.,53588.3985742172,53588.3985742172,51331.4981649161,51331.4981649161,7.00161635566609,n.a.,99.78000,0.22000,100.00000,,PLN
842.0,1939051104.0,112.884641540189,112.884641540189,112.884641540189,112.884641540189,n.a.,n.a.,n.a.,n.a.,549.049757544081,549.049757544081,6.9988477754917,n.a.,67.00000,20.56000,87.56000,,CNY
843.0,1907001072.0,112.762499998528,112.762499998528,112.762499998528,112.762499998528,n.a.,n.a.,n.a.,n.a.,112.762499998528,112.762499998528,6.99127499990876,n.a.,0.00000,100.00000,100.00000,,AUD
844.0,1909006019.0,112.762387786812,112.762387786812,112.762387786812,112.762387786812,n.a.,n.a.,1098.3150539092,1098.3150539092,1102.27162891926,1102.27162891926,6.99126804278235,n.a.,89.77000,10.23000,100.00000,,NOK
845.0,1941555433.0,112.683715402245,112.683715402245,112.683715402245,112.683715402245,n.a.,n.a.,880.61077018855,880.61077018855,824.857001047273,824.857001047273,6.98639035493921,n.a.,77.66800,13.66100,91.32900,,RSD
846.0,1941095216.0,112.565443609975,112.565443609975,n.a.,n.a.,n.a.,n.a.,233.423583450697,233.423583450697,229.725808628109,229.725808628109,6.97905750381845,n.a.,51.00000,49.00000,100.00000,,EUR
847.0,2007140213.0,112.557553711201,112.557553711201,112.557553711201,112.557553711201,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.97856833009449,n.a.,100.00000,Unknown %,100.00000,,MYR
848.0,1909593080.0,112.419821994088,112.419821994088,112.419821994088,112.419821994088,n.a.,n.a.,24003.5309883968,24003.5309883968,8901.01520061815,8901.01520061815,6.97002896363346,n.a.,77.79400,1.26300,79.05700,,RSD
849.0,1909095460.0,112.379048930013,112.379048930013,112.379048930013,112.379048930013,n.a.,n.a.,3759.28777550568,3759.28777550568,2110.80107074622,2110.80107074622,6.96750103366082,n.a.,83.87200,5.32400,89.19600,,RSD
850.0,1633107119.0,112.377852608091,112.377852608091,112.377852608091,112.377852608091,n.a.,n.a.,n.a.,n.a.,112.377852608091,112.377852608091,6.96742686170167,n.a.,0.00000,100.00000,100.00000,,MYR
851.0,1909570667.0,112.309691908764,112.309691908764,n.a.,n.a.,n.a.,n.a.,231.005621200575,231.005621200575,220.215082174047,220.215082174047,6.96320089834336,n.a.,0.00000,51.00000,51.00000,,SEK
852.0,1601483905.0,112.27551084907,112.27551084907,112.27551084907,112.27551084907,n.a.,n.a.,3771.19695338587,3771.19695338587,3773.96681097542,3773.96681097542,6.96108167264234,n.a.,89.49100,2.97500,92.46600,,RON
853.0,1907051714.0,112.16691114914,112.16691114914,112.16691114914,112.16691114914,n.a.,n.a.,n.a.,n.a.,112.16691114914,112.16691114914,6.9543484912467,n.a.,0.00000,100.00000,100.00000,,AUD
854.0,1601056945.0,112.163834018506,112.163834018506,112.163834018506,112.163834018506,n.a.,n.a.,31624.1115455309,31624.1115455309,13513.714954993,13513.714954993,6.95415770914736,n.a.,99.17000,0.83000,100.00000,,RUB
855.0,1907212547.0,112.160700376692,112.160700376692,n.a.,n.a.,n.a.,n.a.,421.686769429844,421.686769429844,448.642801506767,448.642801506767,6.9539634233549,n.a.,75.00000,25.00000,100.00000,,MYR
856.0,1943078368.0,112.104337631887,112.104337631887,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,112.104337631887,112.104337631887,6.95046893317702,n.a.,0.00000,100.00000,100.00000,,SGD
857.0,1943187458.0,112.070478372473,112.070478372473,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1494.27304496631,1494.27304496631,6.94836965909335,n.a.,62.80000,7.50000,70.30000,,CNY
858.0,1943188010.0,112.002986746313,112.002986746313,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,112.002986746313,112.002986746313,6.94418517827142,n.a.,0.00000,100.00000,100.00000,,JPY
859.0,2007301263.0,112.0,112.0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,160,160,6.944,n.a.,0.00000,70.00000,70.00000,,USD
860.0,2007472092.0,111.923349200862,111.923349200862,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4130.01288208961,4130.01288208961,6.93924765045342,n.a.,95.02000,2.71000,97.73000,,EGP
861.0,1941250059.0,111.433572250897,111.433572250897,n.a.,n.a.,n.a.,n.a.,148.090432977481,148.090432977481,207.511382169441,207.511382169441,6.9088814795556,n.a.,0.00000,53.70000,53.70000,,CNY
862.0,1943269128.0,111.420594385395,111.420594385395,111.420594385395,111.420594385395,n.a.,n.a.,1738.77647792567,1738.77647792567,1648.23365268991,1648.23365268991,6.90807685189451,n.a.,93.24000,6.76000,100.00000,,TWD
863.0,1941593420.0,111.249975490622,111.249975490622,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,111.249975490622,111.249975490622,n.a.,n.a.,0.00000,100.00000,100.00000,,CNY
864.0,1601151417.0,111.231447447133,111.231447447133,111.231447447133,111.231447447133,n.a.,n.a.,3969.11735440125,3969.11735440125,3972.55169454047,3972.55169454047,6.89634974172225,n.a.,97.20000,2.80000,100.00000,,HUF
865.0,1941375116.0,111.172277501749,111.172277501749,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,111.172277501749,111.172277501749,6.89268120510846,n.a.,0.00000,100.00000,100.00000,,CNY
866.0,1907168104.0,111.15369772373,111.15369772373,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,111.15369772373,111.15369772373,n.a.,n.a.,0.00000,100.00000,100.00000,,AUD
867.0,1941107101.0,111.049450959252,111.049450959252,111.049450959252,111.049450959252,n.a.,n.a.,871.566911037885,871.566911037885,476.668457924633,476.668457924633,6.88506595947365,n.a.,70.00000,23.29700,93.29700,,RSD
868.0,1909329085.0,111.008284128486,111.008284128486,n.a.,n.a.,n.a.,n.a.,110.88715271946,110.88715271946,111.008284128486,111.008284128486,6.88251361596614,n.a.,0.00000,100.00000,100.00000,,RUB
869.0,2007070917.0,110.975451014535,110.975451014535,110.975451014535,110.975451014535,n.a.,n.a.,32378.3058300663,32378.3058300663,34464.4256383001,34464.4256383001,6.88047796290117,n.a.,99.67800,0.32200,100.00000,,BAM
870.0,361800.0,110.923559199421,110.923559199421,n.a.,n.a.,n.a.,n.a.,406.663853387991,406.663853387991,515.923559199421,515.923559199421,6.87726067036412,n.a.,75.00000,21.50000,96.50000,,EUR
871.0,2007434916.0,110.853672610328,110.853672610328,n.a.,n.a.,n.a.,n.a.,110.733299981048,110.733299981048,110.853672610328,110.853672610328,6.87292770184034,n.a.,0.00000,100.00000,100.00000,,INR
872.0,1939049718.0,110.648097642059,110.648097642059,n.a.,n.a.,n.a.,n.a.,307.306649851212,307.306649851212,368.826992140197,368.826992140197,6.86018205380766,n.a.,70.00000,30.00000,100.00000,,CNY
873.0,1941269898.0,110.346869450767,110.346869450767,0,0,110.346869450767,110.346869450767,434.275622066967,434.275622066967,110.346869450767,110.346869450767,6.84150590594757,n.a.,0.00000,100.00000,100.00000,,EUR
874.0,1909211229.0,110.313883495972,110.313883495972,110.313883495972,110.313883495972,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.83946077675025,n.a.,95.15900,0.00000,95.15900,,RON
875.0,1909524168.0,110.246821271513,110.246821271513,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.83530291883381,n.a.,Unknown majority,Unknown remaining %,100.00000,,SEK
876.0,2007573597.0,110.237872774061,110.237872774061,110.237872774061,110.237872774061,n.a.,n.a.,5470.46256752469,5470.46256752469,4593.2446949251,4593.2446949251,n.a.,n.a.,75.80000,2.40000,78.20000,,INR
877.0,1907192493.0,110.201724935892,110.201724935892,n.a.,n.a.,n.a.,n.a.,125.559111692689,125.559111692689,110.201724935892,110.201724935892,6.83250694602528,n.a.,0.00000,100.00000,100.00000,,INR
878.0,2007616540.0,109.9757911045,109.9757911045,109.9757911045,109.9757911045,n.a.,n.a.,27500.1568732382,27500.1568732382,12907.9566731303,12907.9566731303,6.818499048479,n.a.,95.03000,0.85200,95.88200,,BAM
879.0,1907222052.0,109.974742915874,109.974742915874,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,523.689173817777,523.689173817777,6.81843406078418,n.a.,49.00000,21.00000,70.00000,,MYR
880.0,526101.0,109.653543724182,109.653543724182,n.a.,n.a.,n.a.,n.a.,263.808797284506,263.808797284506,292.409478047445,292.409478047445,6.79851971089928,n.a.,62.50000,37.50000,100.00000,,EEK
881.0,1941130453.0,109.600885704246,109.600885704246,n.a.,n.a.,n.a.,n.a.,2003.0657871308,2003.0657871308,2192.01771408492,2192.01771408492,6.79525491366324,n.a.,95.00000,5.00000,100.00000,,CNY
882.0,1941601431.0,109.598516130829,109.598516130829,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,730.656728539475,730.656728539475,n.a.,n.a.,85.00000,15.00000,100.00000,,CNY
